,tanggal,tweet,label,tweet_baku,detoken_stem
2052,1/12/2021 4:40,"b'RT @Timun___Suri: Vaksinasi Covid-19 Akan Dimulai JANUARI 2021\nHingga Maret 2022\n\nJangan Khawatir, Vaksin Aman dan Halal\nVaksin Oke Siap Ed\xe2\x80\xa6'",positif,vaksinasi covid akan dimulai januari hingga maret jangan khawatir vaksin aman dan halal vaksin oke siap edar,vaksinasi covid akan mulai januari hingga maret jangan khawatir vaksin aman dan halal vaksin oke siap edar
2053,1/12/2021 4:40,b'RT @_daRNo_: Vaksin C19 akan didistribusikan ke 34 Provinsi yg ada di INDONESIA \xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n\nKarena menurut MUI Vaksin tersebut\nHALAL.. \xe2\x88\x9a\nAlhamdulil\xe2\x80\xa6',positif,vaksin covid akan didistribusikan ke provinsi yang ada di indonesia karena menurut majelis ulama indonesia vaksin tersebut halal alhamdulilah,vaksin covid akan distribusi ke provinsi yang ada di indonesia karena turut majelis ulama indonesia vaksin sebut halal alhamdulilah
2054,1/12/2021 4:50,"b'RT @b3doel_: Jika MUI sudah nyatakan Vaksin Covid 19 Halal Dan Suci, Maka Vaksin Covid 19 Wajib Hukumnya Demi Kesehatan Dan Kemaslahatan Ra\xe2\x80\xa6'",positif,jika majelis ulama indonesia sudah nyatakan vaksin covid halal dan suci maka vaksin covid wajib hukumnya demi kesehatan dan keselamatan,jika majelis ulama indonesia sudah nyata vaksin covid halal dan suci maka vaksin covid wajib hukum demi sehat dan selamat
2055,1/12/2021 4:50,b'RT @BaskoroAbimanu: (7)Majelis Ulama Indonesia minggu lalu juga telah merelease fatwa akan KEHALALAN dan SUCINYA Vaksin Sinovac ini. Dan mu\xe2\x80\xa6',positif,majelis ulama indonesia minggu lalu juga telah memberikan fatwa akan kehalalan dan sucinya vaksin sinovac ini,majelis ulama indonesia minggu lalu juga telah beri fatwa akan halal dan suci vaksin sinovac ini
2056,1/12/2021 4:50,"b'RT @BaskoroAbimanu: (8) Setelah MUI, pun BPOM sudah mengeluarkan release tentang keamanan vaksin Sinovac ini dg tingkat efficacy 65,3 %. Le\xe2\x80\xa6'",positif,setelah majelis ulama indonesia badan pengawas obat dan minuman sudah mengeluarkan relasi tentang keamanan vaksin sinovac ini dengan tingkat efektivitas baik,telah majelis ulama indonesia badan awas obat dan minum sudah keluar relasi tentang aman vaksin sinovac ini dengan tingkat efektivitas baik
2057,1/12/2021 4:50,b'RT @Brekele521: BPOM; Vaksin Covid-19 Sinovac sudah penuhi halal.\n\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja htt\xe2\x80\xa6',positif,badan pengawas obat dan minuman vaksin covid sinovac sudah penuhi halal,badan awas obat dan minum vaksin covid sinovac sudah penuh halal
2058,1/12/2021 4:50,b'RT @Brekele521: Vaksin Covid-19 suci dan halal. \n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja https://t.co/usytw5SB\xe2\x80\xa6',positif,vaksin covid suci dan halal,vaksin covid suci dan halal
2059,1/12/2021 4:50,"b'RT @PakPoh_OneTa: Sukseskan vaksin Covid-19 dan pastikan anda siap divaksin, jangan lupa patuhi protokol kesehatan dg melakukan 3M.\n#Vaksin\xe2\x80\xa6'",positif,sukseskan vaksin covid dan pastikan anda siap divaksin jangan lupa patuhi protokol kesehatan dengan mencuci tangan memakai masker menjaga jarak dan menghindari kerumunan,sukses vaksin covid dan pasti anda siap vaksin jangan lupa patuh protokol sehat dengan cuci tangan pakai masker jaga jarak dan hindar kerumun
2060,1/12/2021 4:51,b'RT @BaskoroAbimanu: (20) Ayo Vaksin!! Jangan takut vaksin!! \xf0\x9f\x87\xae\xf0\x9f\x87\xa9 INDONESIA HEBAT DAN KUAT!!',positif,ayo vaksin jangan takut vaksin indonesia hebat dan kuat,ayo vaksin jangan takut vaksin indonesia hebat dan kuat
2061,1/12/2021 4:51,"b'RT @BaskoroAbimanu: (9) Vaksinasi itu seperti kita dulu diharuskan Imunisasi saat kecil. Vaksin memang bukan obat Covid-19, tapi dengan vak\xe2\x80\xa6'",positif,vaksinasi itu seperti kita dulu diharuskan imunisasi saat kecil vaksin memang bukan obat covid tapi dengan vaksin kita lebih terjaga,vaksinasi itu seperti kita dulu harus imunisasi saat kecil vaksin memang bukan obat covid tapi dengan vaksin kita lebih jaga
2062,1/12/2021 4:51,b'RT @FPKSDPRRI: Anggota FPKS dukung penuh pengembangan vaksin Merah Putih.\n\n#fraksipksdprri \n#bersamamelayanirakyat \n#pksawasikabinet \n#pksp\xe2\x80\xa6',positif,anggota partai keadilan sejahtera dukung penuh pengembangan vaksin merah putih,anggota partai adil sejahtera dukung penuh kembang vaksin merah putih
2063,1/12/2021 4:51,"b'RT @Udien18Udien: Sebagai warga, saya turut berbangga. Karena maayarakat bahu-membahu menyelamatkan bangsa.\n\nVaksin Oke Siap Edar\n#UsutSenp\xe2\x80\xa6'",positif,sebagai warga saya turut berbangga karena masyarakat bahu membahu menyelamatkan bangsa vaksin oke siap edar,bagai warga saya turut bangga karena masyarakat bahu bahu selamat bangsa vaksin oke siap edar
2064,1/12/2021 4:55,"b'RT @mhalawa93712695: Demi Indonesia bersih dan damai, jangan diberi ruang lagi\n\nVaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI\n\nhttps://t.\xe2\x80\xa6'",positif,demi indonesia bersih dan damai jangan diberi ruang lagi ayo vaksin oke siap edar,demi indonesia bersih dan damai jangan beri ruang lagi ayo vaksin oke siap edar
2065,1/12/2021 4:56,b'RT @_budiawan83: @RonaldLampard8 Harus\n\nVaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI',positif,harus vaksin oke siap edar,harus vaksin oke siap edar
2066,1/12/2021 4:56,"b'RT @Arsikamadja: Pemerintah @jokowi memastikan vaksin Covid-19 aman digunakan. Karena sudah dipantau keamanannya sejak uki pra klinik, bula\xe2\x80\xa6'",positif,pemerintah memastikan vaksin covid aman digunakan karena sudah dipantau keamanannya sejak uji pra klinik,perintah pasti vaksin covid aman guna karena sudah pantau aman sejak uji pra klinik
2067,1/12/2021 4:56,b'RT @Arsikamadja: Mari kita dukung program vaksinasi Covid-19 agar indonesia terbebas dari pandemi.\n\n#vaksin\n#indonesiamaju\n#jokowi https://\xe2\x80\xa6',positif,mari kita dukung program vaksinasi covid agar indonesia terbebas dari pandemi,mari kita dukung program vaksinasi covid agar indonesia bebas dari pandemi
2068,1/12/2021 4:57,b'RT @lampostco: Vaksin Sinovac akhirnya mendapat izin pemakaian darurat di Indonesia. BPOM menjamin vaksin asal Tiongkok tersebut sudah lolo\xe2\x80\xa6',positif,vaksin sinovac akhirnya mendapat izin pemakaian darurat di indonesia dari badan pengawasan obat dan minuman menjamin vaksin asal tiongkok tersebut sudah halal,vaksin sinovac akhir dapat izin pakai darurat di indonesia dari badan awas obat dan minum jamin vaksin asal tiongkok sebut sudah halal
2069,1/12/2021 5:00,"b'RT @n1ckeff: Mantap, MUI sudah pastikan vaksin Sinovac halal\nVaksin Oke Siap Edar\n.\nJelas bahwa warga sipil dilarang memiliki senjata api t\xe2\x80\xa6'",positif,mantap majelis ulama indonesia sudah pastikan vaksin sinovac halal vaksin oke siap edar,mantap majelis ulama indonesia sudah pasti vaksin sinovac halal vaksin oke siap edar
2070,1/12/2021 5:00,"b'RT @n1ckeff: Ayo, Sukseskan vaksinasi COVID-19 dengan siap divaksin\nVaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI https://t.co/DcskuxCsSC'",positif,ayo sukseskan vaksinasi covid dengan siap divaksin vaksin oke siap edar,ayo sukses vaksinasi covid dengan siap vaksin vaksin oke siap edar
2071,1/12/2021 5:03,"b'RT @BetjakLawu: Vaksinasi c19 akan dimulai Januari 2021 sampai Maret 2022, dukung dan sukseskan. \nVaksin Oke Siap Edar\n#UsutSenpiIlegalTero\xe2\x80\xa6'",positif,vaksinasi covid akan dimulai januari sampai maret dukung dan sukseskan vaksin oke siap edar,vaksinasi covid akan mulai januari sampai maret dukung dan sukses vaksin oke siap edar
2072,1/12/2021 5:03,b'RT @Mtuhasan02: Bahagia Vaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI\n\nJelas banget kita masyarakat yg cinta damai ingin dan mendukung pi\xe2\x80\xa6',positif,bahagia vaksin oke siap edar jelas banget kita masyarakat yang cinta damai ingin dan mendukung pihak pemerintah,bahagia vaksin oke siap edar jelas banget kita masyarakat yang cinta damai ingin dan dukung pihak perintah
2073,1/12/2021 5:03,b'RT @Udien18Udien: Kami dukung agar program vaksinasi berjalan baik dengan menyongsong harapan masa depan yang lebih baik.\n\nVaksin Oke Siap\xe2\x80\xa6',positif,kami dukung agar program vaksinasi berjalan baik dengan menyongsong harapan masa depan yang lebih baik vaksin oke siap,kami dukung agar program vaksinasi jalan baik dengan songsong harap masa depan yang lebih baik vaksin oke siap
2074,1/12/2021 5:06,b'RT @loper_media: #Humaniora DIY utamakan kesadaran warga untuk vaksin COVID-19 https://t.co/J1pv8SsKpw',positif,ayo utamakan kesadaran warga untuk vaksin covid,ayo utama sadar warga untuk vaksin covid
2075,1/12/2021 5:08,b'RT @merasaokeh: Vaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI\n\nSaya siap di vaksin .. dan mendukung program vaksinasi nasional demi  pemu\xe2\x80\xa6',positif,vaksin oke siap edar saya siap divaksin dan mendukung program vaksinasi nasional demi indonesia yang lebih baik,vaksin oke siap edar saya siap vaksin dan dukung program vaksinasi nasional demi indonesia yang lebih baik
2076,1/12/2021 5:11,b'RT @gitariiiii: Masyarakat harus sehat. Kita semua harus vaksinasi untuk menjaga kekebalan tubuh\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbf\nVaksin Oke Siap Edar\n#UsutSenpiIlegalTer\xe2\x80\xa6',positif,masyarakat harus sehat kita semua harus vaksinasi untuk menjaga kekebalan tubuh vaksin oke siap edar,masyarakat harus sehat kita semua harus vaksinasi untuk jaga kebal tubuh vaksin oke siap edar
2077,1/12/2021 5:30,b'RT @kemkominfo: ,positif,mari kita bersama mendukung program vaksinasi covid karena keberhasilan penanganan covid merupakan keberhasilan kita,mari kita sama dukung program vaksinasi covid karena hasil tangan covid rupa hasil kita
2078,1/12/2021 5:56,b'RT @AprilLagiAza: ,positif,bpom sudah mengatakan kalau vaksin covid itu aman,bpom sudah kata kalau vaksin covid itu aman
2079,1/12/2021 5:59,b'RT @olietamami: Pemerintah Indonesia gercep banget punya banyak improvisasi dlm menangani covid 19. Presiden @jokowi juga siap divaksin tgl\xe2\x80\xa6',positif,pemerintah indonesia bergerak cepat dan punya banyak improvisasi dalam menangani covid presiden juga siap divaksin,perintah indonesia gerak cepat dan punya banyak improvisasi dalam tangan covid presiden juga siap vaksin
2080,1/12/2021 6:00,"b'RT @apipahneneng: gw awam, ga paham jenis vaksin dan suhu nya harus brapa, bla bla bla. tp gw yakin pemerintah jg ga akan bikin rakyatnya m\xe2\x80\xa6'",positif,aku awam tidak paham jenis vaksin dan suhunya harus berapa tapi aku yakin kalau pemerintah juga tidak akan membuat rakyatnya menderita,aku awam tidak paham jenis vaksin dan suhu harus berapa tapi aku yakin kalau perintah juga tidak akan buat rakyat derita
2081,1/12/2021 6:19,b'RT @NovriSusan: ,positif,vaksin sinovac mampu memberi ketahanan antibodi terhadap corona sembilan puluh sembilan persen dan aman,vaksin sinovac mampu beri tahan antibodi hadap corona sembilan puluh sembilan persen dan aman
2082,1/12/2021 6:42,b'RT @CipocokJaya: ,positif,ayo masyarakat banten ikut vaksin agar aman iman dan sehat,ayo masyarakat banten ikut vaksin agar aman iman dan sehat
2083,1/12/2021 7:17,"b'RT @negativisme: Wah udah masuk waktunya Vaksin,\n\nYuk Gais https://t.co/rRXFsJ1uK2'",positif,wah sudah masuk waktunya vaksin ayo kita vaksin,wah sudah masuk waktu vaksin ayo kita vaksin
2084,1/12/2021 7:19,"b'RT @KompasTV: Menag Yaqut: Jangan Ragu, Vaksin Sinovac Halal dan Suci https://t.co/Th9L5c7rFS https://t.co/UZ50ZvdPiw'",positif,jangan ragu vaksin sinovac halal dan suci,jangan ragu vaksin sinovac halal dan suci
2085,1/12/2021 7:27,b'RT @pkpi_id: Insya Alloh berkah @MUIPusat @BPOM_RI  @biofarmaID .Ketum @dHendropriyono &amp; semua kader @pkpi_id SIAP mendukung program vaksin\xe2\x80\xa6',positif,insya allah berkah semua kader siap mendukung program vaksin,insya allah berkah semua kader siap dukung program vaksin
2086,1/12/2021 7:28,b'RT @VaneshaLampung: Presiden @jokowi sudah menegaskan vaksin Covid-19 yang akan digunakan di Indonesia adalah vaksin yan telah diuji melalu\xe2\x80\xa6',positif,presiden sudah menegaskan vaksin covid yang akan digunakan di indonesia adalah vaksin yang telah diuji,presiden sudah tegas vaksin covid yang akan guna di indonesia adalah vaksin yang telah uji
2087,1/12/2021 7:47,"b'RT @DamaiTanpa: Ayo vaksin Covid gaes...? Untuk kesehatan kita, keluarga, tetangga dan saudara kita semua. Cegah penyebaran dan lawan virus\xe2\x80\xa6'",positif,ayo vaksin covid untuk kesehatan kita keluarga tetangga dan saudara kita semua cegah penyebaran dan lawan virus,ayo vaksin covid untuk sehat kita keluarga tetangga dan saudara kita semua cegah sebar dan lawan virus
2088,1/12/2021 8:15,"b'RT @ravindrag83: BPOM sudah rilis Izin Vaksin Covid-19 Sinovac, nih.. \n\nBerarti benar kata pak @jokowi vaksin aman ya \xf0\x9f\x91\x8d https://t.co/mmkf8Y\xe2\x80\xa6'",positif,bpom sudah rilis izin vaksin covid sinovac berarti benar kata pak jokowi vaksin aman ya,bpom sudah rilis izin vaksin covid sinovac arti benar kata pak jokowi vaksin aman ya
2089,1/12/2021 8:15,"b'RT @ravindrag83: Dan MUI sudah rilis Fatwa HALAL Vaksin Sinovac.\n\nSo, pastikan kamu vaksinasi utk dukung pak @jokowi lawan pandemi \xf0\x9f\x98\x89 https:\xe2\x80\xa6'",positif,dan mui sudah rilis fatwa halal vaksin sinovac jadi pastikan kamu vaksinasi untuk dukung pak jokowi lawan pandemi,dan mui sudah rilis fatwa halal vaksin sinovac jadi pasti kamu vaksinasi untuk dukung pak jokowi lawan pandemi
2090,1/12/2021 8:18,b'RT @retno_setyowat: Alhamdulilah sudah ada Fatwa Halal vaksin Sinovac dari MUI \n@jokowi Lawan Pandemi https://t.co/4MkKKoCFe4',positif,alhamdulilah sudah ada fatwa halal vaksin sinovac dari mui lawan pandemi,alhamdulilah sudah ada fatwa halal vaksin sinovac dari mui lawan pandemi
2091,1/12/2021 8:20,b'RT @FarahFaridahh: Vaksin covid 19 tentu siap diproduksi karena sudah mendapatkan sertifikasi halal dan izin edar dari BPOM.\n#AkhlakuntukNe\xe2\x80\xa6',positif,vaksin covid tentu siap diproduksi karena sudah mendapatkan sertifikasi halal dan izin edar dari bpom,vaksin covid tentu siap produksi karena sudah dapat sertifikasi halal dan izin edar dari bpom
2092,1/12/2021 8:20,"b'RT @ravindrag83: BPOM dan MUI sudah rilis Vaksin Sinovac Aman dan Halal...\n\nTrus Raja Salman sudah, duluan divaksinasi.. mau ngelezz apalag\xe2\x80\xa6'",positif,bpom dan mui sudah rilis vaksin sinovac aman dan halal terus raja salman sudah duluan divaksinasi mau protes apalagi,bpom dan mui sudah rilis vaksin sinovac aman dan halal terus raja salman sudah duluan vaksinasi mau protes apalagi
2093,1/12/2021 8:21,b'RT @muhammadikkhsan: Vaksin yang sangat begitu ditunggu-tunggu oleh masyarakat ini ini sudah melewati uji dan diberi izin oleh BPOM\n#Akhlak\xe2\x80\xa6',positif,vaksin yang begitu ditunggu tunggu oleh masyarakat ini sudah melewati uji dan diberi izin oleh bpom,vaksin yang begitu tunggu tunggu oleh masyarakat ini sudah lewat uji dan beri izin oleh bpom
2094,1/12/2021 8:22,b'RT @DhikaMuhammad5: Izin yang sudah diberikan oleh BPOM ini membuat masyarakat sangat begitu yakin bahwa vaksin covid 19 aman untuk digunak\xe2\x80\xa6',positif,izin yang sudah diberikan oleh bpom ini membuat masyarakat begitu yakin bahwa vaksin covid aman untuk digunakan,izin yang sudah beri oleh bpom ini buat masyarakat begitu yakin bahwa vaksin covid aman untuk guna
2095,1/12/2021 8:22,b'RT @DhikaMuhammad5: Masyarakat jangan khawatir Karena vaksin ini sudah mendapatkan kan izin dari BPOM dan mereka mengatakan vaksin itu suci\xe2\x80\xa6',positif,masyarakat jangan khawatir karena vaksin ini sudah mendapatkan izin dari bpom dan mereka mengatakan vaksin itu suci,masyarakat jangan khawatir karena vaksin ini sudah dapat izin dari bpom dan mereka kata vaksin itu suci
2096,1/12/2021 8:22,b'RT @DhikaMuhammad5: Semoga saja izin yang sudah diberikan oleh BPOM ini membuat masyarakat yakin bahwa vaksin itu sangat begitu aman\n#Akhla\xe2\x80\xa6',positif,semoga saja izin yang sudah diberikan oleh bpom ini membuat masyarakat yakin bahwa vaksin itu sangat aman,moga saja izin yang sudah beri oleh bpom ini buat masyarakat yakin bahwa vaksin itu sangat aman
2097,1/12/2021 8:23,b'RT @fahrulfauzi__: Jangan khawatir akan pro kontra terhadap vaksin sinovac Karena pada dasarnya vaksin apakah itu sudah aman dari BPOM\n#Akh\xe2\x80\xa6',positif,jangan khawatir akan pro kontra terhadap vaksin sinovac karena pada dasarnya vaksin itu sudah aman dari bpom,jangan khawatir akan pro kontra hadap vaksin sinovac karena pada dasar vaksin itu sudah aman dari bpom
2098,1/12/2021 8:31,"b'AKU SIAP DI VAKDIN, VAKSIN UNTUK INDONESIA\n\n@polresmuaraenim \n@polisi_sumsel \n@divisihumaspolri \n#mangpdk\xe2\x80\xa6 https://t.co/0xRTs11ve4'",positif,aku siap divaksin vaksin untuk indonesia,aku siap vaksin vaksin untuk indonesia
2099,1/12/2021 8:43,b'RT @sakuinformasi: Vaksin Covid-19 juga telah terbukti aspek keamanan dan mutunya berdasarkan data2 yang sesuai standar yang telah di tetap\xe2\x80\xa6',positif,vaksin covid juga telah terbukti aspek keamanan dan mutunya berdasarkan data yang sesuai standar yang telah di tetap,vaksin covid juga telah bukti aspek aman dan mutu dasar data yang sesuai standar yang telah di tetap
2100,1/12/2021 8:45,b'RT @puteri_b13_V13Z: \xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\xf0\x9f\x94\xac\nVaksin Untuk Kita Sehat\n#MutualMilenial \n\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89\n\n\xe2\x9c\x94Follow : @Trimsati_7 \xf0\x9f\x93\x8c\n\n                      \xf0\x9f\x94\x83 + \xf0\x9f\x92\x99\xe2\x80\xa6',positif,vaksin untuk kita sehat,vaksin untuk kita sehat
2101,1/12/2021 9:00,"b'RT @LiaNatalia91: Vaksin sinovac sudah terbukti aman, halal , efektif dan gratis \n#AkhlakuntukNegeri https://t.co/WW1oZs4Pnl'",positif,vaksin sinovac sudah terbukti aman halal efektif dan gratis,vaksin sinovac sudah bukti aman halal efektif dan gratis
2102,1/12/2021 9:01,"b'RT @otnayram_: Mari bersama perangi Corona dan jangan ragu menerima VAKSIN COVID-19.\n\nRakyat sehat, Negara Kuat\n\nNegara Kuat, Rakyat Sejaht\xe2\x80\xa6'",positif,mari bersama perangi corona dan jangan ragu menerima vaksin covid rakyat sehat negara kuat negara kuat rakyat sejahtera,mari sama rang corona dan jangan ragu terima vaksin covid rakyat sehat negara kuat negara kuat rakyat sejahtera
2103,1/12/2021 9:02,"b'RT @03__nakula: *SAYA SIAP DI VAKSIN PALING AWAL*\n\nSaya anggap ini jihad saya untuk menyelamatkan seluruh penduduk Indonesia, saya siap den\xe2\x80\xa6'",positif,saya siap divaksin paling awal saya anggap ini jihad saya untuk menyelamatkan seluruh penduduk indonesia saya siap,saya siap vaksin paling awal saya anggap ini jihad saya untuk selamat seluruh duduk indonesia saya siap
2104,1/12/2021 9:02,b'RT @tia_estelita: Kabar baik dari BPOM terkait vaksin covid 19 yang menyatakan bahwa vaksin covid sinovac sudah aman\n#AkhlakuntukNegeri htt\xe2\x80\xa6',positif,kabar baik dari bpom terkait vaksin covid yang menyatakan bahwa vaksin covid sinovac sudah aman,kabar baik dari bpom kait vaksin covid yang nyata bahwa vaksin covid sinovac sudah aman
